cas,temperatura,vlaznost
25.02.2016 0:00,2.0,82
25.02.2016 1:00,2.0,81
25.02.2016 2:00,1.0,82
25.02.2016 3:00,1.0,80
25.02.2016 4:00,1.0,78
25.02.2016 5:00,1.0,77
25.02.2016 6:00,1.0,80
25.02.2016 7:00,0.0,77
25.02.2016 8:00,1.0,79
25.02.2016 9:00,1.0,85
25.02.2016 10:00,3.0,81
25.02.2016 11:00,4.0,72
25.02.2016 12:00,6.0,69
25.02.2016 13:00,7.0,68
25.02.2016 14:00,7.0,69
25.02.2016 15:00,7.0,68
25.02.2016 16:00,6.0,69
25.02.2016 17:00,5.0,72
25.02.2016 18:00,3.0,73
25.02.2016 19:00,2.0,73
25.02.2016 20:00,2.0,74
25.02.2016 21:00,2.0,73
25.02.2016 22:00,2.0,74
25.02.2016 23:00,1.0,74
26.02.2016 0:00,3.0,85
26.02.2016 1:00,2.0,86
26.02.2016 2:00,2.0,87
26.02.2016 3:00,2.0,88
26.02.2016 4:00,1.0,86
26.02.2016 5:00,1.0,84
26.02.2016 6:00,1.0,87
26.02.2016 7:00,1.0,85
26.02.2016 8:00,1.0,84
26.02.2016 9:00,2.0,86
26.02.2016 10:00,2.0,84
26.02.2016 11:00,3.0,80
26.02.2016 12:00,4.0,70
26.02.2016 13:00,3.0,71
26.02.2016 14:00,3.0,72
26.02.2016 15:00,4.0,68
26.02.2016 16:00,4.0,72
26.02.2016 17:00,3.0,74
26.02.2016 18:00,3.0,79
26.02.2016 19:00,3.0,80
26.02.2016 20:00,3.0,80
26.02.2016 21:00,3.0,80
26.02.2016 22:00,2.0,84
26.02.2016 23:00,2.0,88
27.02.2016 0:00,0.0,76
27.02.2016 1:00,-1.0,78
27.02.2016 2:00,-1.0,77
27.02.2016 3:00,-1.0,78
27.02.2016 4:00,-2.0,78
27.02.2016 5:00,-2.0,79
27.02.2016 6:00,-2.0,83
27.02.2016 7:00,-2.0,82
27.02.2016 8:00,-2.0,81
27.02.2016 9:00,-1.0,86
27.02.2016 10:00,0.0,82
27.02.2016 11:00,2.0,74
27.02.2016 12:00,3.0,66
27.02.2016 13:00,4.0,64
27.02.2016 14:00,5.0,64
27.02.2016 15:00,5.0,63
27.02.2016 16:00,4.0,67
27.02.2016 17:00,3.0,71
27.02.2016 18:00,2.0,77
27.02.2016 19:00,2.0,77
27.02.2016 20:00,1.0,77
27.02.2016 21:00,1.0,76
27.02.2016 22:00,0.0,77
27.02.2016 23:00,0.0,78
