cas,temperatura,vlaznost
14.02.2016 8:00,-1.0,86
14.02.2016 9:00,1.0,84
14.02.2016 10:00,2.0,81
14.02.2016 11:00,3.0,78
14.02.2016 12:00,4.0,81
14.02.2016 13:00,4.0,80
14.02.2016 14:00,4.0,81
14.02.2016 15:00,4.0,82
14.02.2016 16:00,4.0,80
14.02.2016 17:00,3.0,84
14.02.2016 18:00,3.0,88
14.02.2016 19:00,3.0,88
14.02.2016 20:00,3.0,87
14.02.2016 21:00,3.0,87
14.02.2016 22:00,3.0,83
14.02.2016 23:00,3.0,82
15.02.2016 0:00,4.0,86
15.02.2016 1:00,4.0,85
15.02.2016 2:00,4.0,86
15.02.2016 3:00,4.0,84
15.02.2016 4:00,4.0,83
15.02.2016 5:00,4.0,83
15.02.2016 6:00,3.0,83
15.02.2016 7:00,3.0,83
15.02.2016 8:00,3.0,84
15.02.2016 9:00,4.0,87
15.02.2016 10:00,4.0,86
15.02.2016 11:00,6.0,82
15.02.2016 12:00,7.0,81
15.02.2016 13:00,7.0,78
15.02.2016 14:00,7.0,79
15.02.2016 15:00,7.0,77
15.02.2016 16:00,7.0,77
15.02.2016 17:00,6.0,79
15.02.2016 18:00,4.0,83
15.02.2016 19:00,4.0,82
15.02.2016 20:00,4.0,84
15.02.2016 21:00,4.0,85
15.02.2016 22:00,4.0,86
15.02.2016 23:00,4.0,84
16.02.2016 0:00,3.0,84
16.02.2016 1:00,3.0,84
16.02.2016 2:00,3.0,85
16.02.2016 3:00,3.0,82
16.02.2016 4:00,3.0,82
16.02.2016 5:00,3.0,83
16.02.2016 6:00,2.0,83
16.02.2016 7:00,2.0,83
16.02.2016 8:00,2.0,83
16.02.2016 9:00,2.0,86
16.02.2016 10:00,2.0,86
16.02.2016 11:00,3.0,84
16.02.2016 12:00,4.0,80
16.02.2016 13:00,5.0,77
16.02.2016 14:00,5.0,78
16.02.2016 15:00,5.0,76
16.02.2016 16:00,5.0,76
16.02.2016 17:00,4.0,80
16.02.2016 18:00,4.0,85
16.02.2016 19:00,3.0,87
16.02.2016 20:00,3.0,87
16.02.2016 21:00,3.0,87
16.02.2016 22:00,3.0,88
16.02.2016 23:00,2.0,89
17.02.2016 0:00,1.0,86
17.02.2016 1:00,1.0,87
17.02.2016 2:00,1.0,87
17.02.2016 3:00,1.0,85
17.02.2016 4:00,1.0,84
17.02.2016 5:00,1.0,84
17.02.2016 6:00,1.0,86
17.02.2016 7:00,1.0,86
17.02.2016 8:00,1.0,86
17.02.2016 9:00,0.0,86
17.02.2016 10:00,-1.0,85
17.02.2016 11:00,1.0,83
17.02.2016 12:00,1.0,84
17.02.2016 13:00,2.0,83
17.02.2016 14:00,2.0,83
17.02.2016 15:00,2.0,84
17.02.2016 16:00,2.0,82
17.02.2016 17:00,2.0,86
17.02.2016 18:00,2.0,89
17.02.2016 19:00,3.0,87
17.02.2016 20:00,3.0,87
17.02.2016 21:00,2.0,88
17.02.2016 22:00,2.0,86
17.02.2016 23:00,2.0,85
18.02.2016 0:00,3.0,85
18.02.2016 1:00,2.0,85
18.02.2016 2:00,2.0,84
18.02.2016 3:00,2.0,81
18.02.2016 4:00,2.0,81
18.02.2016 5:00,1.0,82
18.02.2016 6:00,1.0,84
18.02.2016 7:00,1.0,84
18.02.2016 8:00,1.0,84
18.02.2016 9:00,2.0,84
18.02.2016 10:00,2.0,81
18.02.2016 11:00,4.0,77
18.02.2016 12:00,4.0,76
18.02.2016 13:00,5.0,73
18.02.2016 14:00,5.0,74
18.02.2016 15:00,5.0,75
18.02.2016 16:00,4.0,76
18.02.2016 17:00,4.0,78
18.02.2016 18:00,3.0,82
18.02.2016 19:00,3.0,82
18.02.2016 20:00,3.0,82
18.02.2016 21:00,2.0,82
18.02.2016 22:00,2.0,79
18.02.2016 23:00,1.0,79
19.02.2016 0:00,2.0,78
19.02.2016 1:00,2.0,79
19.02.2016 2:00,2.0,78
19.02.2016 3:00,2.0,74
19.02.2016 4:00,1.0,73
19.02.2016 5:00,1.0,74
19.02.2016 6:00,1.0,79
19.02.2016 7:00,1.0,82
19.02.2016 8:00,1.0,81
19.02.2016 9:00,3.0,86
19.02.2016 10:00,3.0,85
19.02.2016 11:00,5.0,82
19.02.2016 12:00,6.0,80
19.02.2016 13:00,6.0,77
19.02.2016 14:00,6.0,77
19.02.2016 15:00,6.0,76
19.02.2016 16:00,6.0,75
19.02.2016 17:00,5.0,79
19.02.2016 18:00,4.0,83
19.02.2016 19:00,3.0,84
19.02.2016 20:00,3.0,84
19.02.2016 21:00,2.0,84
19.02.2016 22:00,2.0,80
19.02.2016 23:00,2.0,81
20.02.2016 0:00,2.0,85
20.02.2016 1:00,2.0,86
20.02.2016 2:00,1.0,83
20.02.2016 3:00,0.0,79
20.02.2016 4:00,-1.0,73
20.02.2016 5:00,-2.0,71
20.02.2016 6:00,-2.0,70
20.02.2016 7:00,-2.0,73
20.02.2016 8:00,-2.0,73
20.02.2016 9:00,0.0,77
20.02.2016 10:00,2.0,73
20.02.2016 11:00,3.0,69
20.02.2016 12:00,4.0,65
20.02.2016 13:00,5.0,63
20.02.2016 14:00,6.0,64
20.02.2016 15:00,6.0,64
20.02.2016 16:00,5.0,69
20.02.2016 17:00,3.0,71
20.02.2016 18:00,2.0,74
20.02.2016 19:00,1.0,75
20.02.2016 20:00,1.0,77
20.02.2016 21:00,1.0,79
20.02.2016 22:00,1.0,79
20.02.2016 23:00,0.0,81
21.02.2016 0:00,0.0,84
21.02.2016 1:00,0.0,84
21.02.2016 2:00,0.0,85
21.02.2016 3:00,0.0,85
21.02.2016 4:00,0.0,86
21.02.2016 5:00,0.0,87
21.02.2016 6:00,0.0,88
21.02.2016 7:00,0.0,88
21.02.2016 8:00,1.0,87
21.02.2016 9:00,2.0,87
21.02.2016 10:00,3.0,84
21.02.2016 11:00,5.0,81
21.02.2016 12:00,6.0,78
21.02.2016 13:00,7.0,76
21.02.2016 14:00,7.0,76
21.02.2016 15:00,7.0,76
21.02.2016 16:00,7.0,76
21.02.2016 17:00,5.0,79
21.02.2016 18:00,4.0,81
21.02.2016 19:00,4.0,83
21.02.2016 20:00,3.0,85
21.02.2016 21:00,3.0,84
21.02.2016 22:00,2.0,85
21.02.2016 23:00,2.0,85
22.02.2016 0:00,3.0,88
22.02.2016 1:00,2.0,89
22.02.2016 2:00,2.0,89
22.02.2016 3:00,2.0,89
22.02.2016 4:00,2.0,89
22.02.2016 5:00,2.0,92
22.02.2016 6:00,2.0,95
22.02.2016 7:00,3.0,97
22.02.2016 8:00,3.0,93
22.02.2016 9:00,4.0,90
22.02.2016 10:00,4.0,87
22.02.2016 11:00,6.0,85
22.02.2016 12:00,7.0,83
22.02.2016 13:00,7.0,83
22.02.2016 14:00,8.0,83
22.02.2016 15:00,8.0,81
22.02.2016 16:00,7.0,79
22.02.2016 17:00,7.0,83
22.02.2016 18:00,6.0,87
22.02.2016 19:00,6.0,89
22.02.2016 20:00,6.0,89
22.02.2016 21:00,6.0,88
22.02.2016 22:00,6.0,87
22.02.2016 23:00,6.0,87
23.02.2016 0:00,6.0,88
23.02.2016 1:00,6.0,88
23.02.2016 2:00,6.0,89
23.02.2016 3:00,6.0,88
23.02.2016 4:00,6.0,87
23.02.2016 5:00,6.0,87
23.02.2016 6:00,6.0,88
23.02.2016 7:00,6.0,89
23.02.2016 8:00,6.0,90
23.02.2016 9:00,5.0,89
23.02.2016 10:00,5.0,88
23.02.2016 11:00,6.0,87
23.02.2016 12:00,6.0,87
23.02.2016 13:00,7.0,86
23.02.2016 14:00,7.0,85
23.02.2016 15:00,7.0,81
23.02.2016 16:00,7.0,79
23.02.2016 17:00,6.0,82
23.02.2016 18:00,6.0,86
23.02.2016 19:00,6.0,87
23.02.2016 20:00,6.0,87
23.02.2016 21:00,6.0,86
23.02.2016 22:00,6.0,85
23.02.2016 23:00,5.0,86
