cas,temperatura,vlaznost
27.02.2016 7:00,1.0,84
27.02.2016 8:00,1.0,84
27.02.2016 9:00,2.0,84
27.02.2016 10:00,2.0,82
27.02.2016 11:00,4.0,78
27.02.2016 12:00,4.0,76
27.02.2016 13:00,5.0,76
27.02.2016 14:00,5.0,78
27.02.2016 15:00,5.0,79
27.02.2016 16:00,4.0,79
27.02.2016 17:00,4.0,82
27.02.2016 18:00,3.0,84
27.02.2016 19:00,3.0,83
27.02.2016 20:00,3.0,83
27.02.2016 21:00,3.0,85
27.02.2016 22:00,3.0,83
27.02.2016 23:00,2.0,84
28.02.2016 0:00,3.0,90
28.02.2016 1:00,2.0,90
28.02.2016 2:00,2.0,91
28.02.2016 3:00,2.0,90
28.02.2016 4:00,3.0,89
28.02.2016 5:00,3.0,89
28.02.2016 6:00,3.0,90
28.02.2016 7:00,2.0,90
28.02.2016 8:00,2.0,90
28.02.2016 9:00,3.0,89
28.02.2016 10:00,4.0,85
28.02.2016 11:00,5.0,81
28.02.2016 12:00,6.0,82
28.02.2016 13:00,6.0,83
28.02.2016 14:00,6.0,85
28.02.2016 15:00,6.0,86
28.02.2016 16:00,6.0,86
28.02.2016 17:00,5.0,86
28.02.2016 18:00,4.0,89
28.02.2016 19:00,4.0,87
28.02.2016 20:00,4.0,87
28.02.2016 21:00,4.0,89
28.02.2016 22:00,4.0,87
28.02.2016 23:00,4.0,89
29.02.2016 0:00,2.0,89
29.02.2016 1:00,2.0,90
29.02.2016 2:00,2.0,90
29.02.2016 3:00,2.0,90
29.02.2016 4:00,2.0,88
29.02.2016 5:00,2.0,91
29.02.2016 6:00,2.0,90
29.02.2016 7:00,2.0,92
29.02.2016 8:00,2.0,92
29.02.2016 9:00,3.0,90
29.02.2016 10:00,3.0,84
29.02.2016 11:00,4.0,81
29.02.2016 12:00,5.0,84
29.02.2016 13:00,5.0,87
29.02.2016 14:00,5.0,91
29.02.2016 15:00,5.0,93
29.02.2016 16:00,4.0,93
29.02.2016 17:00,4.0,95
29.02.2016 18:00,4.0,96
29.02.2016 19:00,4.0,94
29.02.2016 20:00,3.0,93
29.02.2016 21:00,3.0,95
29.02.2016 22:00,4.0,94
29.02.2016 23:00,3.0,94
01.03.2016 0:00,3.0,97
01.03.2016 1:00,3.0,96
01.03.2016 2:00,3.0,96
01.03.2016 3:00,3.0,96
01.03.2016 4:00,3.0,96
01.03.2016 5:00,3.0,95
01.03.2016 6:00,3.0,96
01.03.2016 7:00,2.0,94
01.03.2016 8:00,2.0,93
01.03.2016 9:00,3.0,91
01.03.2016 10:00,4.0,88
01.03.2016 11:00,5.0,82
01.03.2016 12:00,6.0,80
01.03.2016 13:00,7.0,77
01.03.2016 14:00,7.0,78
01.03.2016 15:00,7.0,78
01.03.2016 16:00,7.0,76
01.03.2016 17:00,6.0,79
01.03.2016 18:00,5.0,84
01.03.2016 19:00,4.0,85
01.03.2016 20:00,4.0,87
01.03.2016 21:00,3.0,87
01.03.2016 22:00,3.0,86
01.03.2016 23:00,3.0,87
