cas,temperatura,vlaznost
16.02.2016 5:00,3.0,91
16.02.2016 6:00,3.0,90
16.02.2016 7:00,3.0,89
16.02.2016 8:00,2.0,89
16.02.2016 9:00,2.0,89
16.02.2016 10:00,2.0,86
16.02.2016 11:00,3.0,83
16.02.2016 12:00,4.0,83
16.02.2016 13:00,4.0,80
16.02.2016 14:00,4.0,83
16.02.2016 15:00,4.0,80
16.02.2016 16:00,4.0,78
16.02.2016 17:00,4.0,81
16.02.2016 18:00,4.0,86
16.02.2016 19:00,4.0,86
16.02.2016 20:00,4.0,86
16.02.2016 21:00,3.0,87
16.02.2016 22:00,3.0,85
16.02.2016 23:00,3.0,84
17.02.2016 0:00,2.0,88
17.02.2016 1:00,2.0,89
17.02.2016 2:00,2.0,90
17.02.2016 3:00,2.0,90
17.02.2016 4:00,2.0,92
17.02.2016 5:00,2.0,92
17.02.2016 6:00,2.0,90
17.02.2016 7:00,2.0,90
17.02.2016 8:00,1.0,88
17.02.2016 9:00,1.0,89
17.02.2016 10:00,2.0,86
17.02.2016 11:00,3.0,82
17.02.2016 12:00,4.0,80
17.02.2016 13:00,4.0,78
17.02.2016 14:00,4.0,81
17.02.2016 15:00,4.0,79
17.02.2016 16:00,4.0,78
17.02.2016 17:00,3.0,81
17.02.2016 18:00,3.0,84
17.02.2016 19:00,3.0,83
17.02.2016 20:00,2.0,84
17.02.2016 21:00,2.0,87
17.02.2016 22:00,3.0,84
17.02.2016 23:00,2.0,82
18.02.2016 0:00,2.0,87
18.02.2016 1:00,2.0,89
18.02.2016 2:00,1.0,89
18.02.2016 3:00,1.0,89
18.02.2016 4:00,1.0,89
18.02.2016 5:00,1.0,87
18.02.2016 6:00,1.0,83
18.02.2016 7:00,0.0,85
18.02.2016 8:00,-1.0,83
18.02.2016 9:00,1.0,85
18.02.2016 10:00,1.0,83
18.02.2016 11:00,3.0,77
18.02.2016 12:00,4.0,74
18.02.2016 13:00,5.0,69
18.02.2016 14:00,5.0,69
18.02.2016 15:00,5.0,69
18.02.2016 16:00,4.0,68
18.02.2016 17:00,3.0,71
18.02.2016 18:00,1.0,78
18.02.2016 19:00,1.0,79
18.02.2016 20:00,-1.0,80
18.02.2016 21:00,0.0,81
18.02.2016 22:00,0.0,76
18.02.2016 23:00,-1.0,75
19.02.2016 0:00,0.0,79
19.02.2016 1:00,0.0,77
19.02.2016 2:00,0.0,79
19.02.2016 3:00,0.0,84
19.02.2016 4:00,-1.0,86
19.02.2016 5:00,-1.0,89
19.02.2016 6:00,-1.0,89
19.02.2016 7:00,-1.0,91
19.02.2016 8:00,-1.0,88
19.02.2016 9:00,1.0,87
19.02.2016 10:00,2.0,84
19.02.2016 11:00,3.0,79
19.02.2016 12:00,4.0,75
19.02.2016 13:00,4.0,71
19.02.2016 14:00,5.0,71
19.02.2016 15:00,4.0,74
19.02.2016 16:00,4.0,75
19.02.2016 17:00,3.0,78
19.02.2016 18:00,2.0,80
19.02.2016 19:00,1.0,80
19.02.2016 20:00,1.0,81
19.02.2016 21:00,1.0,82
19.02.2016 22:00,1.0,79
19.02.2016 23:00,0.0,81
20.02.2016 0:00,2.0,85
20.02.2016 1:00,2.0,87
20.02.2016 2:00,2.0,87
20.02.2016 3:00,1.0,88
20.02.2016 4:00,1.0,88
20.02.2016 5:00,1.0,87
20.02.2016 6:00,0.0,89
20.02.2016 7:00,-1.0,88
20.02.2016 8:00,0.0,86
20.02.2016 9:00,1.0,82
20.02.2016 10:00,2.0,76
20.02.2016 11:00,4.0,72
20.02.2016 12:00,5.0,67
20.02.2016 13:00,6.0,66
20.02.2016 14:00,6.0,64
20.02.2016 15:00,6.0,66
20.02.2016 16:00,6.0,70
20.02.2016 17:00,4.0,75
20.02.2016 18:00,3.0,77
20.02.2016 19:00,2.0,79
20.02.2016 20:00,2.0,82
20.02.2016 21:00,1.0,84
20.02.2016 22:00,1.0,83
20.02.2016 23:00,1.0,85
21.02.2016 0:00,0.0,82
21.02.2016 1:00,0.0,84
21.02.2016 2:00,0.0,85
21.02.2016 3:00,0.0,85
21.02.2016 4:00,0.0,86
21.02.2016 5:00,0.0,87
21.02.2016 6:00,0.0,89
21.02.2016 7:00,0.0,88
21.02.2016 8:00,1.0,87
21.02.2016 9:00,2.0,84
21.02.2016 10:00,4.0,80
21.02.2016 11:00,6.0,76
21.02.2016 12:00,7.0,73
21.02.2016 13:00,8.0,72
21.02.2016 14:00,8.0,71
21.02.2016 15:00,8.0,72
21.02.2016 16:00,7.0,73
21.02.2016 17:00,6.0,77
21.02.2016 18:00,4.0,81
21.02.2016 19:00,3.0,83
21.02.2016 20:00,3.0,85
21.02.2016 21:00,2.0,86
21.02.2016 22:00,2.0,85
21.02.2016 23:00,2.0,85
22.02.2016 0:00,2.0,85
22.02.2016 1:00,2.0,88
22.02.2016 2:00,2.0,90
22.02.2016 3:00,2.0,91
22.02.2016 4:00,2.0,90
22.02.2016 5:00,2.0,92
22.02.2016 6:00,3.0,92
22.02.2016 7:00,3.0,92
22.02.2016 8:00,3.0,91
22.02.2016 9:00,4.0,88
22.02.2016 10:00,4.0,86
22.02.2016 11:00,6.0,82
22.02.2016 12:00,7.0,81
22.02.2016 13:00,7.0,79
22.02.2016 14:00,7.0,80
22.02.2016 15:00,7.0,80
22.02.2016 16:00,7.0,78
22.02.2016 17:00,6.0,83
22.02.2016 18:00,6.0,86
22.02.2016 19:00,6.0,87
22.02.2016 20:00,6.0,87
22.02.2016 21:00,6.0,88
22.02.2016 22:00,5.0,86
22.02.2016 23:00,5.0,85
23.02.2016 0:00,6.0,86
23.02.2016 1:00,6.0,87
23.02.2016 2:00,6.0,88
23.02.2016 3:00,6.0,90
23.02.2016 4:00,6.0,90
23.02.2016 5:00,6.0,91
23.02.2016 6:00,6.0,90
23.02.2016 7:00,6.0,89
23.02.2016 8:00,6.0,90
23.02.2016 9:00,5.0,89
23.02.2016 10:00,5.0,86
23.02.2016 11:00,6.0,83
23.02.2016 12:00,7.0,84
23.02.2016 13:00,7.0,83
23.02.2016 14:00,7.0,84
23.02.2016 15:00,7.0,82
23.02.2016 16:00,7.0,80
23.02.2016 17:00,6.0,84
23.02.2016 18:00,6.0,87
23.02.2016 19:00,6.0,86
23.02.2016 20:00,6.0,86
23.02.2016 21:00,6.0,89
23.02.2016 22:00,6.0,86
23.02.2016 23:00,5.0,84
24.02.2016 0:00,5.0,87
24.02.2016 1:00,5.0,88
24.02.2016 2:00,4.0,89
24.02.2016 3:00,4.0,88
24.02.2016 4:00,4.0,86
24.02.2016 5:00,3.0,83
24.02.2016 6:00,3.0,82
24.02.2016 7:00,3.0,81
24.02.2016 8:00,3.0,80
24.02.2016 9:00,3.0,78
24.02.2016 10:00,4.0,72
24.02.2016 11:00,5.0,67
24.02.2016 12:00,6.0,62
24.02.2016 13:00,6.0,59
24.02.2016 14:00,6.0,59
24.02.2016 15:00,6.0,63
24.02.2016 16:00,6.0,67
24.02.2016 17:00,4.0,73
24.02.2016 18:00,3.0,74
24.02.2016 19:00,3.0,77
24.02.2016 20:00,3.0,80
24.02.2016 21:00,3.0,80
24.02.2016 22:00,2.0,83
24.02.2016 23:00,2.0,85
