cas,temperatura,vlaznost
19.02.2016 13:00,5.0,81
19.02.2016 14:00,6.0,81
19.02.2016 15:00,6.0,84
19.02.2016 16:00,5.0,83
19.02.2016 17:00,4.0,85
19.02.2016 18:00,3.0,88
19.02.2016 19:00,3.0,87
19.02.2016 20:00,3.0,88
19.02.2016 21:00,3.0,90
19.02.2016 22:00,3.0,87
19.02.2016 23:00,2.0,90
20.02.2016 0:00,1.0,82
20.02.2016 1:00,1.0,82
20.02.2016 2:00,1.0,80
20.02.2016 3:00,1.0,81
20.02.2016 4:00,1.0,79
20.02.2016 5:00,1.0,79
20.02.2016 6:00,1.0,78
20.02.2016 7:00,1.0,79
20.02.2016 8:00,0.0,82
20.02.2016 9:00,1.0,85
20.02.2016 10:00,1.0,81
20.02.2016 11:00,3.0,76
20.02.2016 12:00,4.0,76
20.02.2016 13:00,4.0,73
20.02.2016 14:00,5.0,74
20.02.2016 15:00,5.0,76
20.02.2016 16:00,4.0,76
20.02.2016 17:00,3.0,78
20.02.2016 18:00,2.0,82
20.02.2016 19:00,2.0,81
20.02.2016 20:00,2.0,82
20.02.2016 21:00,2.0,84
20.02.2016 22:00,1.0,83
20.02.2016 23:00,1.0,85
21.02.2016 0:00,1.0,81
21.02.2016 1:00,1.0,79
21.02.2016 2:00,0.0,80
21.02.2016 3:00,0.0,81
21.02.2016 4:00,0.0,79
21.02.2016 5:00,0.0,78
21.02.2016 6:00,-1.0,82
21.02.2016 7:00,-1.0,80
21.02.2016 8:00,0.0,79
21.02.2016 9:00,1.0,80
21.02.2016 10:00,2.0,73
21.02.2016 11:00,4.0,69
21.02.2016 12:00,6.0,68
21.02.2016 13:00,7.0,67
21.02.2016 14:00,7.0,69
21.02.2016 15:00,7.0,68
21.02.2016 16:00,6.0,70
21.02.2016 17:00,5.0,74
21.02.2016 18:00,4.0,77
21.02.2016 19:00,3.0,78
21.02.2016 20:00,3.0,79
21.02.2016 21:00,2.0,79
21.02.2016 22:00,2.0,79
21.02.2016 23:00,2.0,80
22.02.2016 0:00,2.0,85
22.02.2016 1:00,2.0,84
22.02.2016 2:00,2.0,83
22.02.2016 3:00,2.0,83
22.02.2016 4:00,2.0,82
22.02.2016 5:00,2.0,82
22.02.2016 6:00,3.0,81
22.02.2016 7:00,3.0,84
22.02.2016 8:00,3.0,85
22.02.2016 9:00,3.0,87
22.02.2016 10:00,4.0,85
22.02.2016 11:00,7.0,80
22.02.2016 12:00,8.0,76
22.02.2016 13:00,8.0,75
22.02.2016 14:00,8.0,77
22.02.2016 15:00,8.0,80
22.02.2016 16:00,7.0,81
22.02.2016 17:00,6.0,83
22.02.2016 18:00,5.0,86
22.02.2016 19:00,4.0,86
22.02.2016 20:00,4.0,87
22.02.2016 21:00,4.0,89
22.02.2016 22:00,3.0,89
22.02.2016 23:00,3.0,90
23.02.2016 0:00,3.0,87
23.02.2016 1:00,3.0,87
23.02.2016 2:00,3.0,86
23.02.2016 3:00,3.0,85
23.02.2016 4:00,3.0,83
23.02.2016 5:00,3.0,84
23.02.2016 6:00,3.0,84
23.02.2016 7:00,3.0,85
23.02.2016 8:00,2.0,87
23.02.2016 9:00,3.0,89
23.02.2016 10:00,3.0,86
23.02.2016 11:00,4.0,80
23.02.2016 12:00,6.0,79
23.02.2016 13:00,6.0,77
23.02.2016 14:00,6.0,78
23.02.2016 15:00,6.0,81
23.02.2016 16:00,5.0,80
23.02.2016 17:00,4.0,82
23.02.2016 18:00,3.0,85
23.02.2016 19:00,3.0,82
23.02.2016 20:00,3.0,82
23.02.2016 21:00,3.0,81
23.02.2016 22:00,3.0,80
23.02.2016 23:00,3.0,81
24.02.2016 0:00,1.0,79
24.02.2016 1:00,0.0,81
24.02.2016 2:00,-1.0,84
24.02.2016 3:00,-1.0,85
24.02.2016 4:00,-2.0,83
24.02.2016 5:00,-2.0,82
24.02.2016 6:00,-2.0,86
24.02.2016 7:00,-2.0,81
24.02.2016 8:00,-2.0,81
24.02.2016 9:00,-1.0,79
24.02.2016 10:00,1.0,71
24.02.2016 11:00,3.0,68
24.02.2016 12:00,4.0,69
24.02.2016 13:00,5.0,68
24.02.2016 14:00,5.0,70
24.02.2016 15:00,5.0,70
24.02.2016 16:00,4.0,74
24.02.2016 17:00,3.0,78
24.02.2016 18:00,2.0,81
24.02.2016 19:00,2.0,80
24.02.2016 20:00,1.0,81
24.02.2016 21:00,1.0,83
24.02.2016 22:00,1.0,84
24.02.2016 23:00,1.0,85
25.02.2016 0:00,-1.0,76
25.02.2016 1:00,-1.0,78
25.02.2016 2:00,-2.0,81
25.02.2016 3:00,-2.0,84
25.02.2016 4:00,-2.0,82
25.02.2016 5:00,-3.0,83
25.02.2016 6:00,-3.0,87
25.02.2016 7:00,-3.0,84
25.02.2016 8:00,-2.0,83
25.02.2016 9:00,-1.0,81
25.02.2016 10:00,0.0,73
25.02.2016 11:00,3.0,67
25.02.2016 12:00,4.0,67
25.02.2016 13:00,5.0,67
25.02.2016 14:00,5.0,68
25.02.2016 15:00,5.0,64
25.02.2016 16:00,4.0,68
25.02.2016 17:00,3.0,75
25.02.2016 18:00,2.0,76
25.02.2016 19:00,2.0,75
25.02.2016 20:00,1.0,77
25.02.2016 21:00,1.0,77
25.02.2016 22:00,0.0,80
25.02.2016 23:00,-1.0,81
26.02.2016 0:00,-1.0,84
26.02.2016 1:00,-1.0,83
26.02.2016 2:00,-1.0,84
26.02.2016 3:00,-2.0,86
26.02.2016 4:00,-2.0,88
26.02.2016 5:00,-2.0,86
26.02.2016 6:00,-2.0,87
26.02.2016 7:00,-2.0,87
26.02.2016 8:00,-2.0,86
26.02.2016 9:00,0.0,84
26.02.2016 10:00,1.0,78
26.02.2016 11:00,3.0,74
26.02.2016 12:00,4.0,72
26.02.2016 13:00,6.0,69
26.02.2016 14:00,6.0,70
26.02.2016 15:00,6.0,73
26.02.2016 16:00,5.0,75
26.02.2016 17:00,4.0,78
26.02.2016 18:00,3.0,84
26.02.2016 19:00,2.0,84
26.02.2016 20:00,2.0,86
26.02.2016 21:00,2.0,88
26.02.2016 22:00,2.0,87
26.02.2016 23:00,2.0,86
27.02.2016 0:00,1.0,78
27.02.2016 1:00,1.0,77
27.02.2016 2:00,1.0,78
27.02.2016 3:00,0.0,81
27.02.2016 4:00,0.0,80
27.02.2016 5:00,0.0,80
27.02.2016 6:00,0.0,81
27.02.2016 7:00,0.0,82
27.02.2016 8:00,0.0,81
27.02.2016 9:00,1.0,81
27.02.2016 10:00,2.0,75
27.02.2016 11:00,4.0,71
27.02.2016 12:00,5.0,73
27.02.2016 13:00,6.0,73
27.02.2016 14:00,6.0,75
27.02.2016 15:00,6.0,74
27.02.2016 16:00,6.0,77
27.02.2016 17:00,4.0,82
27.02.2016 18:00,4.0,84
27.02.2016 19:00,3.0,85
27.02.2016 20:00,3.0,85
27.02.2016 21:00,3.0,88
27.02.2016 22:00,3.0,87
27.02.2016 23:00,3.0,89
28.02.2016 0:00,1.0,76
28.02.2016 1:00,0.0,76
28.02.2016 2:00,-1.0,80
28.02.2016 3:00,-1.0,83
28.02.2016 4:00,-2.0,82
28.02.2016 5:00,-2.0,80
28.02.2016 6:00,-2.0,83
28.02.2016 7:00,-1.0,81
28.02.2016 8:00,-1.0,82
28.02.2016 9:00,0.0,81
28.02.2016 10:00,1.0,73
28.02.2016 11:00,4.0,68
28.02.2016 12:00,5.0,72
28.02.2016 13:00,6.0,72
28.02.2016 14:00,6.0,74
28.02.2016 15:00,6.0,71
28.02.2016 16:00,5.0,77
28.02.2016 17:00,4.0,83
28.02.2016 18:00,3.0,85
28.02.2016 19:00,3.0,86
28.02.2016 20:00,3.0,86
28.02.2016 21:00,3.0,84
28.02.2016 22:00,2.0,87
28.02.2016 23:00,2.0,88
29.02.2016 0:00,3.0,95
29.02.2016 1:00,3.0,98
29.02.2016 2:00,3.0,97
29.02.2016 3:00,3.0,95
29.02.2016 4:00,3.0,95
29.02.2016 5:00,3.0,96
29.02.2016 6:00,3.0,97
29.02.2016 7:00,3.0,99
29.02.2016 8:00,3.0,98
29.02.2016 9:00,3.0,97
29.02.2016 10:00,3.0,95
29.02.2016 11:00,4.0,93
29.02.2016 12:00,5.0,88
29.02.2016 13:00,6.0,84
29.02.2016 14:00,6.0,85
29.02.2016 15:00,6.0,87
29.02.2016 16:00,6.0,84
29.02.2016 17:00,4.0,87
29.02.2016 18:00,4.0,93
29.02.2016 19:00,4.0,94
29.02.2016 20:00,4.0,94
29.02.2016 21:00,4.0,96
29.02.2016 22:00,4.0,94
29.02.2016 23:00,3.0,96
