cas,temperatura,vlaznost
16.02.2016 2:00,2.0,95
16.02.2016 3:00,1.0,95
16.02.2016 4:00,1.0,94
16.02.2016 5:00,1.0,94
16.02.2016 6:00,1.0,95
16.02.2016 7:00,1.0,95
16.02.2016 8:00,1.0,95
16.02.2016 9:00,2.0,95
16.02.2016 10:00,3.0,95
16.02.2016 11:00,3.0,93
16.02.2016 12:00,4.0,88
16.02.2016 13:00,4.0,82
16.02.2016 14:00,6.0,72
16.02.2016 15:00,7.0,72
16.02.2016 16:00,6.0,76
16.02.2016 17:00,4.0,82
16.02.2016 18:00,3.0,85
16.02.2016 19:00,2.0,88
16.02.2016 20:00,2.0,90
16.02.2016 21:00,2.0,89
16.02.2016 22:00,2.0,88
16.02.2016 23:00,2.0,88
17.02.2016 0:00,2.0,90
17.02.2016 1:00,2.0,90
17.02.2016 2:00,2.0,91
17.02.2016 3:00,2.0,93
17.02.2016 4:00,1.0,95
17.02.2016 5:00,1.0,95
17.02.2016 6:00,1.0,95
17.02.2016 7:00,1.0,92
17.02.2016 8:00,1.0,92
17.02.2016 9:00,2.0,92
17.02.2016 10:00,2.0,93
17.02.2016 11:00,3.0,93
17.02.2016 12:00,4.0,87
17.02.2016 13:00,4.0,85
17.02.2016 14:00,5.0,76
17.02.2016 15:00,6.0,73
17.02.2016 16:00,6.0,77
17.02.2016 17:00,5.0,83
17.02.2016 18:00,3.0,88
17.02.2016 19:00,3.0,94
17.02.2016 20:00,2.0,95
17.02.2016 21:00,2.0,95
17.02.2016 22:00,1.0,95
17.02.2016 23:00,1.0,94
18.02.2016 0:00,0.0,90
18.02.2016 1:00,0.0,89
18.02.2016 2:00,0.0,90
18.02.2016 3:00,0.0,89
18.02.2016 4:00,0.0,89
18.02.2016 5:00,0.0,89
18.02.2016 6:00,-1.0,89
18.02.2016 7:00,-1.0,89
18.02.2016 8:00,0.0,89
18.02.2016 9:00,1.0,90
18.02.2016 10:00,2.0,92
18.02.2016 11:00,4.0,90
18.02.2016 12:00,4.0,88
18.02.2016 13:00,5.0,85
18.02.2016 14:00,7.0,74
18.02.2016 15:00,8.0,68
18.02.2016 16:00,8.0,71
18.02.2016 17:00,6.0,77
18.02.2016 18:00,5.0,80
18.02.2016 19:00,4.0,83
18.02.2016 20:00,2.0,86
18.02.2016 21:00,2.0,87
18.02.2016 22:00,2.0,85
18.02.2016 23:00,1.0,84
19.02.2016 0:00,3.0,91
19.02.2016 1:00,3.0,90
19.02.2016 2:00,3.0,90
19.02.2016 3:00,2.0,92
19.02.2016 4:00,2.0,93
19.02.2016 5:00,2.0,92
19.02.2016 6:00,2.0,94
19.02.2016 7:00,2.0,89
19.02.2016 8:00,3.0,88
19.02.2016 9:00,4.0,88
19.02.2016 10:00,5.0,89
19.02.2016 11:00,7.0,85
19.02.2016 12:00,8.0,79
19.02.2016 13:00,8.0,74
19.02.2016 14:00,8.0,70
19.02.2016 15:00,9.0,65
19.02.2016 16:00,8.0,69
19.02.2016 17:00,7.0,75
19.02.2016 18:00,5.0,80
19.02.2016 19:00,4.0,86
19.02.2016 20:00,3.0,89
19.02.2016 21:00,2.0,91
19.02.2016 22:00,2.0,92
19.02.2016 23:00,1.0,93
20.02.2016 0:00,2.0,93
20.02.2016 1:00,2.0,90
20.02.2016 2:00,2.0,89
20.02.2016 3:00,0.0,98
20.02.2016 4:00,2.0,91
20.02.2016 5:00,2.0,89
20.02.2016 6:00,2.0,89
20.02.2016 7:00,2.0,87
20.02.2016 8:00,2.0,84
20.02.2016 9:00,3.0,85
20.02.2016 10:00,4.0,85
20.02.2016 11:00,5.0,80
20.02.2016 12:00,6.0,71
20.02.2016 13:00,7.0,66
20.02.2016 14:00,7.0,61
20.02.2016 15:00,8.0,58
20.02.2016 16:00,8.0,60
20.02.2016 17:00,6.0,68
20.02.2016 18:00,4.0,73
20.02.2016 19:00,2.0,80
20.02.2016 20:00,2.0,83
20.02.2016 21:00,1.0,83
20.02.2016 22:00,1.0,83
20.02.2016 23:00,0.0,84
21.02.2016 0:00,0.0,84
21.02.2016 1:00,0.0,82
21.02.2016 2:00,0.0,83
21.02.2016 3:00,0.0,85
21.02.2016 4:00,0.0,85
21.02.2016 5:00,0.0,86
21.02.2016 6:00,-1.0,90
21.02.2016 7:00,0.0,85
21.02.2016 8:00,0.0,84
21.02.2016 9:00,2.0,82
21.02.2016 10:00,4.0,78
21.02.2016 11:00,6.0,73
21.02.2016 12:00,8.0,66
21.02.2016 13:00,9.0,64
21.02.2016 14:00,9.0,63
21.02.2016 15:00,10.0,59
21.02.2016 16:00,9.0,66
21.02.2016 17:00,7.0,73
21.02.2016 18:00,5.0,79
21.02.2016 19:00,4.0,86
21.02.2016 20:00,3.0,89
21.02.2016 21:00,2.0,90
21.02.2016 22:00,2.0,90
21.02.2016 23:00,2.0,90
22.02.2016 0:00,1.0,88
22.02.2016 1:00,1.0,86
22.02.2016 2:00,1.0,88
22.02.2016 3:00,0.0,93
22.02.2016 4:00,1.0,89
22.02.2016 5:00,1.0,90
22.02.2016 6:00,2.0,90
22.02.2016 7:00,2.0,89
22.02.2016 8:00,3.0,91
22.02.2016 9:00,4.0,91
22.02.2016 10:00,6.0,86
22.02.2016 11:00,8.0,84
22.02.2016 12:00,9.0,80
22.02.2016 13:00,10.0,78
22.02.2016 14:00,11.0,72
22.02.2016 15:00,11.0,70
22.02.2016 16:00,10.0,75
22.02.2016 17:00,9.0,80
22.02.2016 18:00,8.0,86
22.02.2016 19:00,7.0,89
22.02.2016 20:00,6.0,91
22.02.2016 21:00,6.0,91
22.02.2016 22:00,6.0,91
22.02.2016 23:00,6.0,91
23.02.2016 0:00,6.0,90
23.02.2016 1:00,6.0,88
23.02.2016 2:00,6.0,89
23.02.2016 3:00,6.0,91
23.02.2016 4:00,6.0,90
23.02.2016 5:00,6.0,92
23.02.2016 6:00,6.0,93
23.02.2016 7:00,7.0,92
23.02.2016 8:00,6.0,93
23.02.2016 9:00,7.0,94
23.02.2016 10:00,8.0,95
23.02.2016 11:00,8.0,92
23.02.2016 12:00,10.0,86
23.02.2016 13:00,10.0,86
23.02.2016 14:00,11.0,74
23.02.2016 15:00,11.0,77
23.02.2016 16:00,10.0,80
23.02.2016 17:00,9.0,85
23.02.2016 18:00,8.0,88
23.02.2016 19:00,8.0,90
23.02.2016 20:00,7.0,90
23.02.2016 21:00,7.0,90
23.02.2016 22:00,6.0,89
23.02.2016 23:00,6.0,89
