cas,temperatura,vlaznost
16.02.2016 6:00,2.0,94
16.02.2016 7:00,2.0,94
16.02.2016 8:00,3.0,94
16.02.2016 9:00,3.0,95
16.02.2016 10:00,3.0,94
16.02.2016 11:00,4.0,86
16.02.2016 12:00,5.0,82
16.02.2016 13:00,5.0,79
16.02.2016 14:00,5.0,78
16.02.2016 15:00,6.0,74
16.02.2016 16:00,5.0,80
16.02.2016 17:00,4.0,82
16.02.2016 18:00,4.0,85
16.02.2016 19:00,3.0,89
16.02.2016 20:00,2.0,91
16.02.2016 21:00,2.0,92
16.02.2016 22:00,1.0,93
16.02.2016 23:00,1.0,93
17.02.2016 0:00,2.0,88
17.02.2016 1:00,2.0,87
17.02.2016 2:00,2.0,88
17.02.2016 3:00,1.0,89
17.02.2016 4:00,1.0,91
17.02.2016 5:00,1.0,91
17.02.2016 6:00,0.0,93
17.02.2016 7:00,1.0,91
17.02.2016 8:00,1.0,92
17.02.2016 9:00,2.0,91
17.02.2016 10:00,2.0,89
17.02.2016 11:00,3.0,85
17.02.2016 12:00,4.0,81
17.02.2016 13:00,4.0,77
17.02.2016 14:00,5.0,75
17.02.2016 15:00,6.0,73
17.02.2016 16:00,5.0,77
17.02.2016 17:00,4.0,80
17.02.2016 18:00,3.0,85
17.02.2016 19:00,2.0,88
17.02.2016 20:00,1.0,91
17.02.2016 21:00,1.0,93
17.02.2016 22:00,1.0,92
17.02.2016 23:00,1.0,92
18.02.2016 0:00,1.0,92
18.02.2016 1:00,1.0,92
18.02.2016 2:00,1.0,92
18.02.2016 3:00,1.0,92
18.02.2016 4:00,0.0,93
18.02.2016 5:00,-1.0,94
18.02.2016 6:00,0.0,94
18.02.2016 7:00,0.0,93
18.02.2016 8:00,1.0,93
18.02.2016 9:00,2.0,91
18.02.2016 10:00,4.0,88
18.02.2016 11:00,5.0,81
18.02.2016 12:00,6.0,75
18.02.2016 13:00,7.0,71
18.02.2016 14:00,8.0,65
18.02.2016 15:00,8.0,66
18.02.2016 16:00,7.0,68
18.02.2016 17:00,6.0,72
18.02.2016 18:00,4.0,78
18.02.2016 19:00,2.0,82
18.02.2016 20:00,1.0,85
18.02.2016 21:00,0.0,87
18.02.2016 22:00,-1.0,88
18.02.2016 23:00,-1.0,90
19.02.2016 0:00,1.0,85
19.02.2016 1:00,0.0,84
19.02.2016 2:00,0.0,85
19.02.2016 3:00,0.0,87
19.02.2016 4:00,0.0,88
19.02.2016 5:00,0.0,89
19.02.2016 6:00,-2.0,90
19.02.2016 7:00,0.0,89
19.02.2016 8:00,1.0,90
19.02.2016 9:00,2.0,88
19.02.2016 10:00,3.0,85
19.02.2016 11:00,5.0,79
19.02.2016 12:00,6.0,74
19.02.2016 13:00,7.0,71
19.02.2016 14:00,8.0,66
19.02.2016 15:00,8.0,68
19.02.2016 16:00,7.0,72
19.02.2016 17:00,5.0,75
19.02.2016 18:00,4.0,80
19.02.2016 19:00,2.0,84
19.02.2016 20:00,2.0,86
19.02.2016 21:00,1.0,86
19.02.2016 22:00,1.0,85
19.02.2016 23:00,0.0,85
20.02.2016 0:00,1.0,93
20.02.2016 1:00,0.0,93
20.02.2016 2:00,0.0,94
20.02.2016 3:00,0.0,96
20.02.2016 4:00,0.0,96
20.02.2016 5:00,0.0,93
20.02.2016 6:00,-2.0,98
20.02.2016 7:00,0.0,89
20.02.2016 8:00,1.0,89
20.02.2016 9:00,2.0,88
20.02.2016 10:00,3.0,86
20.02.2016 11:00,4.0,79
20.02.2016 12:00,5.0,73
20.02.2016 13:00,6.0,67
20.02.2016 14:00,7.0,64
20.02.2016 15:00,8.0,62
20.02.2016 16:00,7.0,65
20.02.2016 17:00,6.0,68
20.02.2016 18:00,4.0,76
20.02.2016 19:00,2.0,83
20.02.2016 20:00,1.0,86
20.02.2016 21:00,1.0,87
20.02.2016 22:00,0.0,87
20.02.2016 23:00,0.0,87
21.02.2016 0:00,0.0,85
21.02.2016 1:00,0.0,85
21.02.2016 2:00,0.0,86
21.02.2016 3:00,0.0,86
21.02.2016 4:00,0.0,86
21.02.2016 5:00,-1.0,91
21.02.2016 6:00,-1.0,87
21.02.2016 7:00,0.0,85
21.02.2016 8:00,1.0,85
21.02.2016 9:00,3.0,81
21.02.2016 10:00,4.0,78
21.02.2016 11:00,6.0,73
21.02.2016 12:00,8.0,69
21.02.2016 13:00,9.0,67
21.02.2016 14:00,9.0,64
21.02.2016 15:00,10.0,61
21.02.2016 16:00,9.0,65
21.02.2016 17:00,8.0,70
21.02.2016 18:00,6.0,78
21.02.2016 19:00,4.0,85
21.02.2016 20:00,3.0,87
21.02.2016 21:00,2.0,88
21.02.2016 22:00,2.0,87
21.02.2016 23:00,2.0,88
22.02.2016 0:00,2.0,90
22.02.2016 1:00,1.0,92
22.02.2016 2:00,1.0,90
22.02.2016 3:00,2.0,90
22.02.2016 4:00,2.0,91
22.02.2016 5:00,2.0,91
22.02.2016 6:00,2.0,91
22.02.2016 7:00,3.0,89
22.02.2016 8:00,4.0,90
22.02.2016 9:00,5.0,89
22.02.2016 10:00,6.0,87
22.02.2016 11:00,7.0,83
22.02.2016 12:00,8.0,80
22.02.2016 13:00,9.0,78
22.02.2016 14:00,10.0,76
22.02.2016 15:00,10.0,73
22.02.2016 16:00,10.0,78
22.02.2016 17:00,9.0,80
22.02.2016 18:00,8.0,85
22.02.2016 19:00,7.0,88
22.02.2016 20:00,6.0,90
22.02.2016 21:00,6.0,90
22.02.2016 22:00,6.0,90
22.02.2016 23:00,6.0,89
23.02.2016 0:00,6.0,90
23.02.2016 1:00,6.0,90
23.02.2016 2:00,6.0,90
23.02.2016 3:00,5.0,91
23.02.2016 4:00,5.0,90
23.02.2016 5:00,5.0,91
23.02.2016 6:00,4.0,94
23.02.2016 7:00,5.0,90
23.02.2016 8:00,6.0,91
23.02.2016 9:00,6.0,91
23.02.2016 10:00,7.0,91
23.02.2016 11:00,8.0,89
23.02.2016 12:00,8.0,87
23.02.2016 13:00,9.0,86
23.02.2016 14:00,9.0,84
23.02.2016 15:00,10.0,79
23.02.2016 16:00,9.0,84
23.02.2016 17:00,9.0,85
23.02.2016 18:00,8.0,87
23.02.2016 19:00,7.0,88
23.02.2016 20:00,6.0,90
23.02.2016 21:00,6.0,90
23.02.2016 22:00,6.0,90
23.02.2016 23:00,5.0,90
24.02.2016 0:00,6.0,89
24.02.2016 1:00,6.0,89
24.02.2016 2:00,5.0,88
24.02.2016 3:00,5.0,88
24.02.2016 4:00,5.0,87
24.02.2016 5:00,4.0,87
24.02.2016 6:00,2.0,94
24.02.2016 7:00,4.0,85
24.02.2016 8:00,4.0,85
24.02.2016 9:00,4.0,85
24.02.2016 10:00,5.0,83
24.02.2016 11:00,6.0,79
24.02.2016 12:00,6.0,76
24.02.2016 13:00,7.0,73
24.02.2016 14:00,7.0,69
24.02.2016 15:00,8.0,64
24.02.2016 16:00,7.0,66
24.02.2016 17:00,6.0,70
24.02.2016 18:00,5.0,76
24.02.2016 19:00,4.0,84
24.02.2016 20:00,3.0,86
24.02.2016 21:00,2.0,87
24.02.2016 22:00,2.0,87
24.02.2016 23:00,1.0,88
